Diego López,35,6,83,6000000,19000,27,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Santi Cazorla,32,6,83,19500000,130000,2,82,64,72,80,81,82,69,64,81,72,80,81,75,81,72,82,69,64,81,72,80,81,75,81,72,75
J. Mascherano,33,1,83,10500000,155000,2,68,80,81,65,73,68,78,80,73,81,65,67,63,65,77,68,78,80,73,81,65,67,63,65,77,63
W. Sneijder,33,16,83,15500000,47000,0,81,47,62,79,78,81,58,47,78,62,79,79,72,80,63,81,58,47,78,62,79,79,72,80,63,72
Nani,30,0,83,24500000,47000,12,82,41,56,81,76,82,53,41,76,56,81,81,76,82,59,82,53,41,76,56,81,81,76,82,59,76
D. De Rossi,33,11,83,10500000,73000,2,71,81,81,69,76,71,78,81,76,81,69,69,69,67,76,71,78,81,76,81,69,69,69,67,76,69
José Reina,34,6,83,10500000,59000,27,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Quaresma,33,0,83,15500000,67000,12,81,37,52,80,74,81,50,37,74,52,80,81,74,82,57,81,50,37,74,52,80,81,74,82,57,74
Y. Touré,34,27,83,12500000,145000,2,80,74,77,80,80,80,72,74,80,77,80,77,79,77,73,80,72,74,80,77,80,77,79,77,73,79
Casillas,36,6,83,3500000,10000,27,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
G. Donnarumma,18,11,82,28500000,35000,27,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
L. Sané,21,4,82,34500000,125000,12,80,50,57,81,72,80,59,50,72,57,81,81,80,82,63,80,59,50,72,57,81,81,80,82,63,80
T. Bakayoko,22,13,82,26000000,105000,4,71,80,81,69,76,71,78,80,76,81,69,71,65,68,77,71,78,80,76,81,69,71,65,68,77,65
C. Tolisso,22,13,82,30500000,98000,2,79,78,79,79,81,79,76,78,81,79,79,78,79,77,77,79,76,78,81,79,79,78,79,77,77,79
I. Slimani,29,33,82,22000000,100000,26,74,61,63,77,72,74,59,61,72,63,77,74,80,74,61,74,59,61,72,63,77,74,80,74,61,80
N. Fekir,23,13,82,28000000,70000,26,81,48,58,80,74,81,54,48,74,58,80,79,77,81,59,81,54,48,74,58,80,79,77,81,59,77
J. Seri,25,27,82,26000000,45000,2,81,73,78,79,81,81,76,73,81,78,79,80,75,79,77,81,76,73,81,78,79,80,75,79,77,75
K. Baldé Diao,22,28,82,32500000,46000,26,80,46,55,81,72,80,56,46,72,55,81,81,79,82,60,80,56,46,72,55,81,81,79,82,60,79
J. Tah,21,4,82,26000000,47000,1,57,81,75,54,64,57,73,81,64,75,54,57,52,53,70,57,73,81,64,75,54,57,52,53,70,52
F. Bernardeschi,23,11,82,30500000,110000,12,81,47,59,81,75,81,58,47,75,59,81,81,76,82,63,81,58,47,75,59,81,81,76,82,63,76
T. Werner,21,4,82,30500000,68000,26,77,46,53,80,68,77,55,46,68,53,80,78,81,80,59,77,55,46,68,53,80,78,81,80,59,81
André Gomes,23,0,82,30000000,150000,0,79,74,78,77,80,79,72,74,80,78,77,76,75,75,73,79,72,74,80,78,77,76,75,75,73,75
A. Martial,21,13,82,33000000,115000,26,79,55,60,81,72,79,62,55,72,60,81,80,81,82,65,79,62,55,72,60,81,80,81,82,65,81
L. Goretzka,22,4,82,30000000,46000,2,80,77,80,79,81,80,80,77,81,80,79,80,77,79,80,80,80,77,81,80,79,80,77,79,80,77
Q. Promes,25,16,82,28000000,76000,12,81,46,55,81,73,81,56,46,73,55,81,81,78,82,60,81,56,46,73,55,81,81,78,82,60,78
Lucas Vázquez,26,6,82,26000000,185000,22,81,51,63,81,78,81,62,51,78,63,81,82,76,82,67,81,62,51,78,63,81,82,76,82,67,76
Saúl,22,6,82,32000000,59000,22,80,78,79,79,81,80,78,78,81,79,79,79,77,78,78,80,78,78,81,79,79,79,77,78,78,77
Felipe,28,2,82,18000000,20000,1,59,81,77,56,65,59,75,81,65,77,56,60,57,57,73,59,75,81,65,77,56,60,57,57,73,57
C. Bacca,30,20,82,21500000,125000,26,75,44,50,78,66,75,49,44,66,50,78,75,80,77,53,75,49,44,66,50,78,75,80,77,53,80
F. Vázquez,28,11,82,22500000,27000,3,81,57,66,80,78,81,60,57,78,66,80,79,77,79,64,81,60,57,78,66,80,79,77,79,64,77
M. Kovačić,23,9,82,30000000,150000,2,81,65,74,78,81,81,71,65,81,74,78,80,71,79,74,81,71,65,81,74,78,80,71,79,74,71
Sergio Rico,23,6,82,21500000,16000,27,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Manu Trigueros,25,6,82,27500000,43000,0,81,69,74,80,81,81,71,69,81,74,80,79,77,78,73,81,71,69,81,74,80,79,77,78,73,77
A. Rüdiger,24,4,82,24500000,105000,17,59,81,75,58,64,59,76,81,64,75,58,62,58,59,74,59,76,81,64,75,58,62,58,59,74,58
F. Thauvin,24,13,82,28000000,40000,22,81,50,59,81,75,81,59,50,75,59,81,81,78,82,63,81,59,50,75,59,81,81,78,82,63,78
S. Savić,26,39,82,24000000,62000,1,53,81,74,52,60,53,72,81,60,74,52,54,53,51,68,53,72,81,60,74,52,54,53,51,68,53
Iñigo Martínez,26,6,82,24000000,37000,1,62,81,77,62,67,62,75,81,67,77,62,62,63,60,73,62,75,81,67,77,62,62,63,60,73,63
Roque Mesa,28,6,82,18000000,85000,4,76,74,81,73,79,76,78,74,79,81,73,77,67,74,80,76,78,74,79,81,73,77,67,74,80,67
A. Florenzi,26,11,82,22000000,73000,4,80,76,79,80,80,80,80,76,80,79,80,81,79,81,80,80,80,76,80,79,80,81,79,81,80,79
D. Klaassen,24,16,82,27500000,110000,0,79,71,75,79,80,79,73,71,80,75,79,78,79,77,73,79,73,71,80,75,79,78,79,77,73,79
K. Bellarabi,27,4,82,23000000,67000,22,80,48,57,81,72,80,58,48,72,57,81,80,77,82,63,80,58,48,72,57,81,80,77,82,63,77
R. Sterling,22,19,82,29500000,140000,12,80,53,61,80,74,80,64,53,74,61,80,81,74,81,67,80,64,53,74,61,80,81,74,81,67,74
Suso,23,6,82,29500000,110000,24,82,37,53,81,75,82,53,37,75,53,81,82,74,82,58,82,53,37,75,53,81,82,74,82,58,74
Deulofeu,23,6,82,31000000,165000,24,80,41,53,80,72,80,55,41,72,53,80,81,74,82,60,80,55,41,72,53,80,81,74,82,60,74
E. Dier,23,19,82,25000000,85000,4,68,81,78,67,72,68,77,81,72,78,67,69,68,66,76,68,77,81,72,78,67,69,68,66,76,68
M. Rojo,27,1,82,21000000,130000,7,66,80,77,66,69,66,77,80,69,77,66,68,67,66,76,66,77,80,69,77,66,68,67,66,76,67
Lucas,24,2,82,28000000,92000,14,79,55,62,79,74,79,64,55,74,62,79,80,75,81,67,79,64,55,74,62,79,80,75,81,67,75
H. Son,24,40,82,28000000,95000,26,81,43,54,82,73,81,54,43,73,54,82,81,80,82,59,81,54,43,73,54,82,81,80,82,59,80
F. Acerbi,29,11,82,17000000,68000,1,59,81,77,57,66,59,73,81,66,77,57,57,58,53,70,59,73,81,66,77,57,57,58,53,70,58
G. Xhaka,24,29,82,27500000,110000,2,75,73,79,73,80,75,71,73,80,79,73,72,69,70,73,75,71,73,80,79,73,72,69,70,73,69
Jonathan Viera,27,6,82,23000000,31000,0,83,60,70,81,81,83,68,60,81,70,81,82,75,82,72,83,68,60,81,70,81,82,75,82,72,75
Pizzi,27,0,82,23000000,19000,22,82,64,74,81,81,82,71,64,81,74,81,82,75,81,74,82,71,64,81,74,81,82,75,81,74,75
Willian José,25,2,82,29000000,42000,26,75,53,56,78,68,75,53,53,68,56,78,73,81,75,56,75,53,53,68,56,78,73,81,75,56,81
O. Baumann,27,4,82,18000000,37000,27,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
G. Medel,29,8,82,17000000,64000,1,68,80,80,65,74,68,78,80,74,80,65,68,62,65,77,68,78,80,74,80,65,68,62,65,77,62
Víctor Ruíz,28,6,82,20000000,43000,1,59,81,78,57,66,59,75,81,66,78,57,60,57,57,73,59,75,81,66,78,57,60,57,57,73,57
X. Shaqiri,25,29,82,28000000,85000,24,81,55,66,80,77,81,64,55,77,66,80,80,74,80,68,81,64,55,77,66,80,80,74,80,68,74
J. Cuadrado,29,20,82,21500000,130000,22,79,65,69,80,75,79,72,65,75,69,80,80,76,81,74,79,72,65,75,69,80,80,76,81,74,76
C. Immobile,27,11,82,26000000,70000,26,75,54,56,79,67,75,56,54,67,56,79,74,81,76,58,75,56,54,67,56,79,74,81,76,58,81
Douglas Costa,26,2,82,24000000,115000,22,80,46,57,80,73,80,57,46,73,57,80,80,76,81,61,80,57,46,73,57,80,80,76,81,61,76
N. Clyne,26,19,82,22000000,115000,17,73,78,77,72,74,73,81,78,74,77,72,75,70,74,81,73,81,78,74,77,72,75,70,74,81,70
Iborra,29,6,82,17000000,85000,0,73,81,81,73,78,73,74,81,78,81,73,71,75,69,74,73,74,81,78,81,73,71,75,69,74,75
K. Trapp,26,4,82,18500000,71000,27,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
V. Wanyama,26,41,82,23000000,99000,4,72,82,81,71,75,72,78,82,75,81,71,72,72,70,78,72,78,82,75,81,71,72,72,70,78,72
Taison,29,2,82,21500000,1000,0,81,55,64,81,76,81,63,55,76,64,81,81,77,82,66,81,63,55,76,64,81,81,77,82,66,77
Marlos,29,2,82,21500000,1000,22,82,56,65,81,77,82,64,56,77,65,81,81,76,82,68,82,64,56,77,65,81,81,76,82,68,76
L. Stindl,28,4,82,23000000,56000,0,81,68,74,82,80,81,71,68,80,74,82,80,80,80,73,81,71,68,80,74,82,80,80,80,73,80
M. Balotelli,26,11,82,24500000,51000,26,76,46,52,78,68,76,50,46,68,52,78,75,79,77,54,76,50,46,68,52,78,75,79,77,54,79
A. Ramsey,26,10,82,25500000,130000,22,79,69,75,78,80,79,73,69,80,75,78,79,75,78,75,79,73,69,80,75,78,79,75,78,75,75
W. Szczęsny,27,5,82,18000000,90000,27,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
G. Sigurðsson,27,42,82,23000000,130000,12,80,59,67,79,78,80,66,59,78,67,79,80,77,80,69,80,66,59,78,67,79,80,77,80,69,77
Y. Brahimi,27,33,82,23000000,21000,12,81,45,57,80,75,81,56,45,75,57,80,80,73,81,61,81,56,45,75,57,80,80,73,81,61,73
M. Arnautović,28,21,82,22500000,125000,14,79,63,68,79,77,79,64,63,77,68,79,80,78,80,68,79,64,63,77,68,79,80,78,80,68,78
J. Henderson,27,19,82,21500000,115000,4,78,77,81,76,81,78,79,77,81,81,76,78,74,76,80,78,79,77,81,81,76,78,74,76,80,74
M. Kruse,29,4,82,22000000,47000,0,83,52,63,82,79,83,59,52,79,63,82,82,80,82,64,83,59,52,79,63,82,82,80,82,64,80
O. Karnezis,31,22,82,13500000,30000,27,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
L. Fejsa,28,35,82,18000000,18000,4,66,80,80,64,72,66,74,80,72,80,64,65,64,62,74,66,74,80,72,80,64,65,64,62,74,64
F. Muslera,31,3,82,13500000,57000,27,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
V. Ćorluka,31,9,82,15000000,54000,1,63,80,77,62,69,63,76,80,69,77,62,65,62,62,74,63,76,80,69,77,62,65,62,62,74,62
G. Wijnaldum,26,16,82,27000000,130000,0,81,70,74,81,80,81,74,70,80,74,81,80,78,80,75,81,74,70,80,74,81,80,78,80,75,78
F. Fazio,30,1,82,16500000,73000,1,52,81,75,52,61,52,70,81,61,75,52,53,56,49,67,52,70,81,61,75,52,53,56,49,67,56
O. Giroud,30,13,82,21500000,140000,26,75,55,59,77,71,75,53,55,71,59,77,72,80,73,56,75,53,55,71,59,77,72,80,73,56,80
B. Ivanović,33,35,82,9000000,73000,17,64,81,76,64,68,64,76,81,68,76,64,66,67,64,74,64,76,81,68,76,64,66,67,64,74,67
J. Hernández,29,43,82,22000000,135000,26,76,46,51,79,68,76,52,46,68,51,79,75,80,77,55,76,52,46,68,51,79,75,80,77,55,80
Beñat,30,6,82,20500000,35000,4,78,68,76,76,81,78,71,68,81,76,76,77,72,75,73,78,71,68,81,76,76,77,72,75,73,72
L. Bender,28,4,82,20000000,64000,4,73,80,80,72,77,73,79,80,77,80,72,73,71,71,79,73,79,80,77,80,72,73,71,71,79,71
A. Witsel,28,7,82,0,0,0,79,76,79,78,80,79,76,76,80,79,78,78,77,78,77,79,76,76,80,79,78,78,77,78,77,77
C. Bravo,34,8,82,9000000,110000,27,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
A. Begović,30,26,82,14000000,64000,27,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Naldo,34,2,82,6500000,48000,1,65,80,76,67,69,65,75,80,69,76,67,63,71,63,72,65,75,80,69,76,67,63,71,63,72,71
D. Sturridge,27,19,82,23500000,140000,26,78,44,51,80,70,78,49,44,70,51,80,76,80,78,52,78,49,44,70,51,80,76,80,78,52,80
D. Rose,26,19,82,21000000,99000,14B,74,79,79,73,75,74,81,79,75,79,73,76,70,75,81,74,81,79,75,79,73,76,70,75,81,70
C. Vela,28,43,82,22500000,46000,26,80,44,54,80,72,80,53,44,72,54,80,80,78,81,57,80,53,44,72,54,80,80,78,81,57,78
E. Viviano,31,11,82,13500000,37000,27,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
G. Castro,30,4,82,20500000,72000,22,80,72,78,78,81,80,77,72,81,78,78,79,73,79,78,80,77,72,81,78,78,79,73,79,78,73
S. Nasri,30,13,82,21000000,29000,22,81,48,60,80,76,81,60,48,76,60,80,80,74,81,64,81,60,48,76,60,80,80,74,81,64,74
A. Williams,32,10,82,12500000,115000,1,58,80,76,56,65,58,72,80,65,76,56,57,57,54,69,58,72,80,65,76,56,57,57,54,69,57
S. Mandanda,32,13,82,12500000,31000,27,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
L. Baines,32,19,82,12500000,115000,7,76,77,79,76,78,76,80,77,78,79,76,77,74,76,80,76,80,77,78,79,76,77,74,76,80,74
A. Consigli,30,11,82,14000000,52000,27,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
João Moutinho,30,0,82,20500000,48000,0,79,71,76,77,80,79,74,71,80,76,77,78,75,78,75,79,74,71,80,76,77,78,75,78,75,75
B. Costil,29,13,82,15000000,46000,27,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Raúl Albiol,31,6,82,15000000,73000,1,56,81,75,55,63,56,72,81,63,75,55,55,55,53,69,56,72,81,63,75,55,55,55,53,69,55
J. Hart,30,19,82,14000000,110000,27,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
M. Gómez,31,4,82,20000000,85000,26,72,48,50,76,65,72,49,48,65,50,76,72,80,74,52,72,49,48,65,50,76,72,80,74,52,80
Raffael,32,2,82,17500000,54000,26,83,54,64,82,79,83,60,54,79,64,82,81,78,82,64,83,60,54,79,64,82,81,78,82,64,78
A. Turan,30,37,82,20500000,170000,14,81,68,72,80,79,81,70,68,79,72,80,80,76,80,72,81,70,68,79,72,80,80,76,80,72,76
Fernandinho,32,2,82,12500000,130000,17,77,77,80,75,79,77,77,77,79,80,75,76,73,75,78,77,77,77,79,80,75,76,73,75,78,73
David Villa,35,6,82,10000000,12000,26,80,48,57,81,73,80,55,48,73,57,81,78,80,80,59,80,55,48,73,57,81,78,80,80,59,80
S. Lichtsteiner,33,29,82,8500000,115000,22,71,79,78,70,74,71,80,79,74,78,70,74,68,72,80,71,80,79,74,78,70,74,68,72,80,68
R. Jarstein,32,44,82,12500000,30000,27,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Gabriel Jesus,20,2,81,31000000,115000,26,81,44,54,82,73,81,53,44,73,54,82,80,80,82,58,81,53,44,73,54,82,80,80,82,58,80
Nélson Semedo,23,0,81,20500000,125000,17,73,74,76,73,73,73,80,74,73,76,73,76,69,75,80,73,80,74,73,76,73,76,69,75,80,69
Gelson Martins,22,0,81,25000000,20000,12,79,52,60,79,73,79,64,52,73,60,79,80,73,81,68,79,64,52,73,60,79,80,73,81,68,73
Malcom,20,2,81,24500000,47000,22,80,42,54,79,73,80,53,42,73,54,79,80,76,81,58,80,53,42,73,54,79,80,76,81,58,76
J. Weigl,21,4,81,21000000,46000,4,74,74,80,69,79,74,77,74,79,80,69,73,63,70,77,74,77,74,79,80,69,73,63,70,77,63
D. Sánchez,21,20,81,21500000,70000,1,56,80,73,56,61,56,73,80,61,73,56,57,59,54,70,56,73,80,61,73,56,57,59,54,70,59
A. Kramarić,26,9,81,22000000,50000,14,78,45,52,80,70,78,52,45,70,52,80,77,80,79,56,78,52,45,70,52,80,77,80,79,56,80
M. Brozović,24,9,81,23000000,64000,2,79,70,76,78,80,79,74,70,80,76,78,78,74,78,75,79,74,70,80,76,78,78,74,78,75,74
Williams,23,6,81,24500000,31000,14,79,51,57,80,72,79,58,51,72,57,80,80,79,81,61,79,58,51,72,57,80,80,79,81,61,79
Dani García,27,6,81,17000000,26000,2,70,73,80,67,77,70,71,73,77,80,67,68,63,65,73,70,71,73,77,80,67,68,63,65,73,63
A. Christensen,21,17,81,23000000,86000,2,62,80,77,58,67,62,76,80,67,77,58,64,55,60,74,62,76,80,67,77,58,64,55,60,74,55
J. Kimmich,22,4,81,20500000,81000,2,78,76,80,77,80,78,80,76,80,80,77,79,74,78,81,78,80,76,80,80,77,79,74,78,81,74
Bruma,22,0,81,24000000,63000,22,78,48,57,78,72,78,58,48,72,57,78,80,74,80,62,78,58,48,72,57,78,80,74,80,62,74
D. Berardi,22,11,81,24500000,62000,24,80,47,57,81,74,80,56,47,74,57,81,80,78,81,60,80,56,47,74,57,81,80,78,81,60,78
M. Sanson,22,13,81,24000000,34000,2,79,75,78,78,80,79,77,75,80,78,78,79,76,78,78,79,77,75,80,78,78,79,76,78,78,76
A. Rabiot,22,13,81,23500000,77000,4,78,75,78,77,80,78,74,75,80,78,77,77,75,76,75,78,74,75,80,78,77,77,75,76,75,75
R. Guerreiro,23,0,81,24000000,58000,4,80,72,77,79,80,80,78,72,80,77,79,80,75,81,80,80,78,72,80,77,79,80,75,81,80,75
J. Vardy,30,19,81,17000000,89000,26,75,61,63,79,69,75,66,61,69,63,79,76,79,77,67,75,66,61,69,63,79,76,79,77,67,79
H. Ziyech,24,30,81,23000000,16000,0,80,58,69,78,80,80,66,58,80,69,78,80,74,79,70,80,66,58,80,69,78,80,74,79,70,74
M. Keane,24,19,81,21000000,91000,1,62,80,77,61,67,62,77,80,67,77,61,65,62,62,75,62,77,80,67,77,61,65,62,62,75,62
Jorginho,25,11,81,22000000,71000,4,78,71,78,75,80,78,75,71,80,78,75,78,70,75,76,78,75,71,80,78,75,78,70,75,76,70
Héctor Bellerín,22,6,81,21000000,91000,17,71,74,75,71,71,71,80,74,71,75,71,76,66,74,80,71,80,74,71,75,71,76,66,74,80,66
J. Butland,24,19,81,18000000,50000,27,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
S. Zaza,26,11,81,21000000,44000,26,73,56,55,77,66,73,56,56,66,55,77,72,80,74,57,73,56,56,66,55,77,72,80,74,57,80
T. Meunier,25,7,81,18500000,77000,22,77,78,79,77,78,77,80,78,78,79,77,79,77,77,80,77,80,78,78,79,77,79,77,77,80,77
Felipe Anderson,24,2,81,24000000,57000,22,80,59,69,80,77,80,70,59,77,69,80,81,74,81,73,80,70,59,77,69,80,81,74,81,73,74
Rafinha,24,2,81,23500000,140000,24,81,65,72,80,80,81,71,65,80,72,80,79,76,80,73,81,71,65,80,72,80,79,76,80,73,76
Nacho Fernández,27,6,81,17500000,145000,17,60,80,76,58,65,60,78,80,65,76,58,64,57,60,77,60,78,80,65,76,58,64,57,60,77,57
J. Cillessen,28,16,81,15000000,125000,27,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Sergi Roberto,25,6,81,19500000,140000,4,76,76,80,74,78,76,80,76,78,80,74,77,70,76,80,76,80,76,78,80,74,77,70,76,80,70
W. Ben Yedder,26,13,81,21000000,26000,26,80,48,57,81,73,80,57,48,73,57,81,80,80,81,61,80,57,48,73,57,81,80,80,81,61,80
Lucas Pérez,28,6,81,18500000,135000,26,79,49,57,80,73,79,55,49,73,57,80,79,80,80,59,79,55,49,73,57,80,79,80,80,59,80
R. Barkley,23,19,81,24000000,105000,24,80,64,69,79,78,80,65,64,78,69,79,78,76,78,68,80,65,64,78,69,79,78,76,78,68,76
C. Bakambu,26,45,81,22500000,45000,12,78,51,57,80,71,78,56,51,71,57,80,79,80,80,60,78,56,51,71,57,80,79,80,80,60,80
W. Zaha,24,27,81,22500000,60000,12,78,47,56,78,70,78,57,47,70,56,78,80,74,80,61,78,57,47,70,56,78,80,74,80,61,74
Bartra,26,6,81,18000000,61000,1,72,80,79,70,75,72,77,80,75,79,70,70,66,69,76,72,77,80,75,79,70,70,66,69,76,66
S. Aurier,24,27,81,19000000,79000,17,74,79,78,75,75,74,80,79,75,78,75,77,74,76,80,74,80,79,75,78,75,77,74,76,80,74
S. Coates,26,3,81,18000000,21000,1,58,80,76,57,65,58,70,80,65,76,57,57,59,53,68,58,70,80,65,76,57,57,59,53,68,59
G. Krychowiak,27,5,81,17500000,81000,2,68,80,79,66,74,68,74,80,74,79,66,67,66,65,73,68,74,80,74,79,66,67,66,65,73,66
K. Kampl,26,12,81,21000000,73000,0,80,61,73,78,80,80,70,61,80,73,78,79,70,78,73,80,70,61,80,73,78,79,70,78,73,70
D. Lovren,27,9,81,17500000,110000,1,56,80,75,54,63,56,73,80,63,75,54,58,54,55,72,56,73,80,63,75,54,58,54,55,72,54
A. Yarmolenko,27,46,81,18500000,72000,22,81,52,62,81,76,81,59,52,76,62,81,81,79,81,64,81,59,52,76,62,81,81,79,81,64,79
Y. Belhanda,27,30,81,18500000,71000,14,80,63,70,79,78,80,68,63,78,70,79,79,76,80,71,80,68,63,78,70,79,79,76,80,71,76
Mário Fernandes,26,47,81,17000000,52000,22,74,79,78,74,75,74,80,79,75,78,74,76,72,75,80,74,80,79,75,78,74,76,72,75,80,72
R. Rodríguez,24,29,81,18500000,83000,1,75,76,78,73,77,75,79,76,77,78,73,76,71,75,79,75,79,76,77,78,73,76,71,75,79,71
J. Corona,24,43,81,23000000,17000,22,80,49,58,80,74,80,59,49,74,58,80,80,75,81,63,80,59,49,74,58,80,80,75,81,63,75
Mario Gaspar,26,6,81,18000000,38000,17,71,78,77,72,72,71,80,78,72,77,72,74,72,73,80,71,80,78,72,77,72,74,72,73,80,72
Marcos Alonso,26,6,81,17500000,115000,7,75,77,78,75,76,75,79,77,76,78,75,77,74,76,80,75,79,77,76,78,75,77,74,76,80,74
M. Götze,25,4,81,22500000,63000,0,82,51,64,80,79,82,58,51,79,64,80,80,75,81,63,82,58,51,79,64,80,80,75,81,63,75
L. Hrádecký,27,48,81,14500000,28000,27,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Illarramendi,27,6,81,18000000,37000,4,77,74,80,75,80,77,75,74,80,80,75,75,70,74,76,77,75,74,80,80,75,75,70,74,76,70
De Marcos,28,6,81,14000000,31000,17,75,75,77,75,76,75,80,75,76,77,75,78,73,76,81,75,80,75,76,77,75,78,73,76,81,73
C. Smalling,27,19,81,17000000,120000,1,58,79,73,58,62,58,74,79,62,73,58,61,60,58,71,58,74,79,62,73,58,61,60,58,71,60
Iturraspe,28,6,81,17500000,33000,4,75,78,80,73,80,75,75,78,80,80,73,72,71,70,74,75,75,78,80,80,73,72,71,70,74,71
J. Wilshere,25,19,81,22000000,115000,2,80,67,73,78,79,80,70,67,79,73,78,79,73,78,72,80,70,67,79,73,78,79,73,78,72,73
S. Rudy,27,4,81,20000000,105000,22,78,72,78,76,80,78,76,72,80,78,76,77,72,76,78,78,76,72,80,78,76,77,72,76,78,72
M. Lanzini,24,1,81,24500000,95000,12,80,42,55,78,74,80,54,42,74,55,78,80,73,79,59,80,54,42,74,55,78,80,73,79,59,73
R. Boudebouz,27,33,81,20500000,32000,0,80,46,58,79,75,80,56,46,75,58,79,80,74,80,61,80,56,46,75,58,79,80,74,80,61,74
Camacho,27,6,81,18000000,66000,4,72,80,80,70,76,72,75,80,76,80,70,69,70,67,74,72,75,80,76,80,70,69,70,67,74,70
Paulinho,28,2,81,17500000,165000,2,77,77,78,77,79,77,78,77,79,78,77,77,77,76,78,77,78,77,79,78,77,77,77,76,78,77
N. Kalinić,29,9,81,18000000,84000,26,75,52,56,78,68,75,55,52,68,56,78,74,80,76,58,75,55,52,68,56,78,74,80,76,58,80
Giuliano,27,2,81,20500000,80000,0,80,56,64,79,75,80,61,56,75,64,79,79,77,79,64,80,61,56,75,64,79,79,77,79,64,77
C. Benteke,26,7,81,22000000,75000,26,73,51,53,76,67,73,51,51,67,53,76,72,79,73,54,73,51,51,67,53,76,72,79,73,54,79
D. Perotti,28,1,81,18000000,84000,3,81,45,57,80,75,81,56,45,75,57,80,81,74,81,61,81,56,45,75,57,80,81,74,81,61,74
M. Parolo,32,11,81,13500000,60000,2,78,78,80,78,80,78,78,78,80,80,78,77,78,76,78,78,78,78,80,80,78,77,78,76,78,78
K. Mitroglou,29,22,81,18000000,44000,26,72,44,48,75,65,72,43,44,65,48,75,70,79,71,47,72,43,44,65,48,75,70,79,71,47,79
M. Sakho,27,13,81,17000000,63000,1,54,79,75,51,62,54,73,79,62,75,51,57,51,53,71,54,73,79,62,75,51,57,51,53,71,51
A. Rami,31,13,81,12000000,35000,1,52,79,73,53,58,52,68,79,58,73,53,51,59,50,66,52,68,79,58,73,53,51,59,50,66,59
S. Jovetić,27,39,81,21000000,48000,0,80,49,56,81,73,80,55,49,73,56,81,79,80,80,59,80,55,49,73,56,81,79,80,80,59,80
S. Coleman,28,49,81,14000000,115000,17,75,78,78,74,76,75,80,78,76,78,74,76,72,75,80,75,80,78,76,78,74,76,72,75,80,72
S. Kjær,28,17,81,16000000,23000,1,57,79,76,57,65,57,75,79,65,76,57,59,61,56,72,57,75,79,65,76,57,59,61,56,72,61
Adán,30,6,81,11500000,24000,27,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
M. Valbuena,32,13,81,14000000,86000,12,79,42,56,78,74,79,55,42,74,56,78,79,73,80,60,79,55,42,74,56,78,79,73,80,60,73
S. Mignolet,29,7,81,12000000,91000,27,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
D. Astori,30,11,81,13000000,68000,1,55,80,75,54,62,55,73,80,62,75,54,56,55,53,70,55,73,80,62,75,54,56,55,53,70,55
K. Mirallas,29,7,81,17500000,125000,14,79,56,63,79,74,79,64,56,74,63,79,80,77,80,67,79,64,56,74,63,79,80,77,80,67,77
Raúl García,30,6,81,17000000,32000,24,80,73,75,79,80,80,70,73,80,75,79,77,79,77,70,80,70,73,80,75,79,77,79,77,70,79
